source,context_id,consultation,turn_norm,cos_H,cos_p
Claude,CTX_0552,RES0043,"OK, and has he had any runny nose or nasal congestion?",0.8181886076927185,0.45127952098846436
Claude,CTX_0553,RES0043,"OK, and has he had any headaches or body aches?",0.5180315375328064,0.14790335297584534
Claude,CTX_0554,RES0043,"OK, and does he have any known allergies to any medications or anything in the environment?",0.2749364376068115,0.5280247330665588
Claude,CTX_0555,RES0043,"OK, and has he traveled anywhere recently, or has anyone in the household traveled recently?",0.8293378353118896,0.3108503222465515
Claude,CTX_0556,RES0044,"OK, and have you had any headaches or muscle aches over the past few days?",0.3651547431945801,0.13250231742858887
Claude,CTX_0557,RES0044,"OK, and have you had any chills or night sweats associated with the fever?",0.40696537494659424,0.5947378277778625
Claude,CTX_0558,RES0044,"OK, good. Um, so I'd like to ask you a few questions about your background and medical history. Do you have any pre-existing medical conditions that you've been diagnosed with?",0.37050163745880127,0.13939201831817627
Claude,CTX_0559,RES0044,"OK, and do you have any allergies to any medications or anything else?",0.8166466951370239,0.1554371565580368
Claude,CTX_0560,RES0044,How about any other recreational drugs or alcohol use?,0.7760655879974365,0.14175914227962494
Claude,CTX_0561,RES0045,"OK, and have you noticed any other symptoms alongside the cough? Things like a fever, runny nose, sore throat, shortness of breath, or any chest pain?",0.532819926738739,0.4553281366825104
Claude,CTX_0562,RES0045,"OK good. And when you cough, does it feel like it's coming from your throat, or more from deep in your chest?",0.6452050805091858,0.1716201901435852
Claude,CTX_0563,RES0045,"Have you had any fever, chills, or night sweats?",0.35166826844215393,0.12666486203670502
Claude,CTX_0564,RES0045,"OK, so it sounds like you've noticed both a reduced sense of smell and taste over the last couple of days. I have to ask - have you had any fever or chills?",0.5945704579353333,0.6648943424224854
Claude,CTX_0565,RES0045,"OK, and do you drink alcohol or use any recreational drugs?",0.47324442863464355,0.20799273252487183
Claude,CTX_0566,RES0045,"OK, and are you on any medications currently, or do you take any supplements or vitamins?",0.7392153739929199,0.27595335245132446
Claude,CTX_0567,RES0046,"OK, and you mentioned you've been having some diarrhea as well, starting yesterday. Can you tell me a bit more about that — how many times a day, and have you noticed any blood or mucus in your stool?",0.1840527057647705,0.06952589005231857
Claude,CTX_0568,RES0046,"OK, and in terms of the diarrhea you mentioned, can you tell me a bit more about that? When did it start, how many times a day are you going, and what does it look like?",0.2876688241958618,0.24843654036521912
Claude,CTX_0569,RES0046,"That's a fair point! Um, any nausea or vomiting associated with the diarrhea?",0.3897818326950073,0.22282685339450836
Claude,CTX_0570,RES0046,"OK, and any nausea or vomiting associated with the diarrhea?",0.15456557273864746,0.1981404721736908
Claude,CTX_0571,RES0046,"OK. Now I'd like to ask you a few questions about your lifestyle and social situation. You mentioned you smoke — how much do you smoke, and how long have you been smoking?",0.5885495543479919,0.13685715198516846
Claude,CTX_0572,RES0046,"OK, that's helpful to know the timeline. Given the combination of symptoms you're describing - the cough, fever, loss of taste and smell, diarrhea, and muscle aches - I do want to ask, have you been tested for COVID-19, or do you think you may have been exposed to anyone who had COVID-19?",0.2680685818195343,0.6457138061523438
Claude,CTX_0573,RES0047,"And can you tell me about the sputum you've been coughing up? What colour is it, and has that changed over the past three days?",0.5391488075256348,0.03906335309147835
Claude,CTX_0574,RES0047,"OK, and how much sputum would you say you're producing? Like is it a teaspoon, a tablespoon, more than that?",0.42057064175605774,0.122749462723732
Claude,CTX_0575,RES0047,"OK. Now I'd like to ask you a bit about your past medical history. Do you have any other medical conditions that you've been diagnosed with, aside from the chronic bronchitis your family doctor mentioned?",0.37226295471191406,0.11330847442150116
Claude,CTX_0576,RES0047,"OK, and have you had any night sweats recently?",0.38528871536254883,0.4420192241668701
Claude,CTX_0577,RES0047,"OK, and do you know the name of the short-acting inhaler? Is it something like salbutamol or Ventolin?",0.5220063924789429,0.31518039107322693
Claude,CTX_0578,RES0048,"OK, and does the shortness of breath get worse when you're lying flat, like at night when you're trying to sleep?",0.18744409084320068,0.42503443360328674
Claude,CTX_0579,RES0048,"OK, and have you noticed any fever, chills, or night sweats along with this cough?",0.6709502339363098,0.6301076412200928
Claude,CTX_0580,RES0048,"OK, and have you noticed any blood or mucus in the stool?",0.8209520578384399,0.325714111328125
Claude,CTX_0581,RES0048,"OK, and how about a sore throat?",0.8319538831710815,0.262838214635849
Claude,CTX_0582,RES0048,"OK, and how about alcohol? Do you drink at all?",0.42165833711624146,0.3620802164077759
Claude,CTX_0583,RES0049,"OK, and have you had any other symptoms like a runny nose, sore throat, headache, or any muscle aches?",0.3666922450065613,0.1501774787902832
Claude,CTX_0584,RES0049,"OK, so it's a dry cough. And have you noticed any shortness of breath or difficulty breathing, especially with the cough?",0.6281991004943848,0.6954405307769775
Claude,CTX_0585,RES0049,"OK. And have you had any nausea, vomiting, or diarrhea?",0.40245163440704346,0.12027202546596527
Claude,CTX_0586,RES0049,"OK, and has the Tylenol cold been helping with your symptoms at all?",0.45921751856803894,0.328963965177536
Claude,CTX_0587,RES0049,"OK, so about 10 pack-years then. And do you drink alcohol or use any recreational drugs?",0.21315181255340576,0.47898709774017334
Claude,CTX_0588,RES0050,"OK, and can you describe the cough for me? Is it a dry cough, or are you bringing up any phlegm or mucus?",0.6051836609840393,0.46772870421409607
Claude,CTX_0589,RES0050,"OK, and when you say it's gotten worse over the past three days, has the character of the cough changed at all? For example, are you bringing up any mucus or phlegm, and if so, has the color or amount changed?",0.7344266176223755,0.7519011497497559
Claude,CTX_0590,RES0050,"OK, and have you had any joint pain or muscle aches?",0.8722253441810608,0.2169492542743683
Claude,CTX_0591,RES0050,Have you had any fever or chills?,0.461483895778656,0.1818283349275589
Claude,CTX_0592,RES0050,"Have you ever been diagnosed with any lung conditions, like asthma or COPD?",0.4254058301448822,0.14644461870193481
Claude,CTX_0593,RES0051,Have you had any fever or chills?,0.43402135372161865,0.1818283349275589
Claude,CTX_0594,RES0051,"OK, and have you been having any fever, chills, or feeling feverish at all?",0.4469393193721771,0.1440925896167755
Claude,CTX_0595,RES0051,"Have you had any nausea, vomiting, or diarrhea?",0.6702849268913269,0.15366044640541077
Claude,CTX_0596,RES0051,"OK, and any headaches or neck stiffness?",0.3414499759674072,0.13390369713306427
Claude,CTX_0597,RES0051,"Have you been in contact with anyone who has been sick recently, or have you traveled anywhere in the last few weeks?",0.5289762616157532,0.08410865813493729
Claude,CTX_0598,RES0052,Has she had any fever?,0.38599875569343567,0.17861558496952057
Claude,CTX_0599,RES0052,And has she had any fever that you've noticed?,0.35243070125579834,0.13864611089229584
Claude,CTX_0600,RES0052,OK. And has she had any ear pain or been pulling at her ears at all?,0.5172876715660095,0.1188540905714035
Claude,CTX_0601,RES0052,"OK, good. Now I'd like to ask a few questions about her past medical history. Has she had any significant illnesses or hospitalizations in the past?",0.5045918226242065,0.04607710242271423
Claude,CTX_0602,RES0052,"OK, and does she have any allergies to any medications?",0.9872846603393555,0.10054979473352432
Claude,CTX_0603,RES0052,"OK, and has she had all her vaccinations up to date?",0.3777899146080017,0.23334325850009918
Claude,CTX_0604,RES0053,"And has he had any fever with this cough, or have you noticed any changes in his breathing - like is he breathing faster than normal, or does it seem like he's working harder to breathe?",0.6524960994720459,0.07788882404565811
Claude,CTX_0605,RES0053,And has he had any sore throat or hoarse voice that you've noticed?,0.5269263982772827,0.3187780976295471
Claude,CTX_0606,RES0053,"OK, and how long was he in the NICU for?",0.3287321925163269,0.09291444718837738
Claude,CTX_0607,RES0053,"OK, that makes sense. And has he had any nausea or vomiting, particularly after those coughing fits?",0.4253707230091095,0.6542338132858276
Claude,CTX_0608,RES0053,"OK, and is there anyone else in the household, like any other children or pets?",0.25896432995796204,0.2087673842906952
Claude,CTX_0609,RES0053,"OK, and then in terms of his vaccinations, is he up to date on all of his vaccines?",0.4886573553085327,0.11017108708620071
Claude,CTX_0610,RES0054,"OK, so it sounds more like a tightness or discomfort associated with the breathlessness rather than a classic cardiac-type chest pain. Does that sound right?",0.48340874910354614,0.588944137096405
Claude,CTX_0611,RES0054,OK. And you mentioned your brother had a heart issue - do you know what kind of heart problem he had?,0.18147329986095428,0.1480616331100464
Claude,CTX_0612,RES0054,"Hmm, when did that start, and has it been getting progressively worse, or has it been fairly stable?",0.20338860154151917,0.3053072392940521
Claude,CTX_0613,RES0054,Do you have any allergies to medications or anything else?,0.4409034252166748,0.1412203013896942
Claude,CTX_0614,RES0054,"OK, that's nice that you have family nearby. Now, I'd like to go back to your breathing concerns for a moment. You mentioned you worked as a mechanic when you were younger - were you ever exposed to any fumes, dust, or chemicals in that line of work?",0.3712797164916992,0.16763684153556824
Claude,CTX_0615,RES0055,"Have you had any runny nose, sore throat, or nasal congestion recently?",0.1951650083065033,0.16383205354213715
Claude,CTX_0616,RES0055,"OK, and when you were admitted two years ago, do you know what the diagnosis was or what they told you was causing the shortness of breath at that time?",0.5677476525306702,0.150869682431221
Claude,CTX_0617,RES0055,Do you use any inhalers for your COPD?,0.8389502167701721,0.18789398670196533
